!Series_title	"Effects of CBD on the glioma stem cell molecular signature"
!Series_geo_accession	"GSE57978"
!Series_status	"Public on Apr 17 2015"
!Series_submission_date	"May 27 2014"
!Series_last_update_date	"Jul 26 2018"
!Series_pubmed_id	"25590811"
!Series_summary	"Primary glioma stem cells cultured as neurospheres in NBL media with growth factors were subjected to treatment with the non-toxic, non-psychoactive cannabis compound"
!Series_summary	"cannabidiol (CBD). Control and CBD- treated cultures were used to generate RNA used to hybridize on Affymetrix DNA arrays"
!Series_overall_design	"Fluorescence intensities data were RMA-normalized using Partek software."
!Series_type	"Expression profiling by array"
!Series_contributor	"Liliana,,Soroceanu"
!Series_sample_id	"GSM1399027 GSM1399028 GSM1399029 GSM1399030 GSM1399031 GSM1399032 "
!Series_contact_name	"Saleena,,Ghanny"
!Series_contact_email	"ghannysa@njms.rutgers.edu"
!Series_contact_institute	"Rutgers University"
!Series_contact_address	"185 South Orange Ave"
!Series_contact_city	"Newark"
!Series_contact_zip/postal_code	"07103"
!Series_contact_country	"USA"
!Series_supplementary_file	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE57nnn/GSE57978/suppl/GSE57978_RAW.tar"
!Series_platform_id	"GPL6244"
!Series_platform_taxid	"9606"
!Series_sample_taxid	"9606"
!Series_relation	"BioProject: https://www.ncbi.nlm.nih.gov/bioproject/PRJNA248643"

!Sample_title	"0609_Veh"	"0609_CBD"	"CC4121_Veh"	"CC4121_CBD"	"4121T3_Veh"	"4121T3_CBD"
!Sample_geo_accession	"GSM1399027"	"GSM1399028"	"GSM1399029"	"GSM1399030"	"GSM1399031"	"GSM1399032"
!Sample_status	"Public on Apr 17 2015"	"Public on Apr 17 2015"	"Public on Apr 17 2015"	"Public on Apr 17 2015"	"Public on Apr 17 2015"	"Public on Apr 17 2015"
!Sample_submission_date	"May 27 2014"	"May 27 2014"	"May 27 2014"	"May 27 2014"	"May 27 2014"	"May 27 2014"
!Sample_last_update_date	"Apr 17 2015"	"Apr 17 2015"	"Apr 17 2015"	"Apr 17 2015"	"Apr 17 2015"	"Apr 17 2015"
!Sample_type	"RNA"	"RNA"	"RNA"	"RNA"	"RNA"	"RNA"
!Sample_channel_count	"1"	"1"	"1"	"1"	"1"	"1"
!Sample_source_name_ch1	"Glioma stem cells treated with vehicle"	"Glioma stem cells treated with CBD"	"Glioma stem cells treated with vehicle"	"Glioma stem cells treated with CBD"	"Glioma stem cells treated with vehicle"	"Glioma stem cells treated with CBD"
!Sample_organism_ch1	"Homo sapiens"	"Homo sapiens"	"Homo sapiens"	"Homo sapiens"	"Homo sapiens"	"Homo sapiens"
!Sample_characteristics_ch1	"cell type: glioblastoma"	"cell type: glioblastoma"	"cell type: glioblastoma"	"cell type: glioblastoma"	"cell type: glioblastoma"	"cell type: glioblastoma"
!Sample_characteristics_ch1	"grade: grade IV"	"grade: grade IV"	"grade: grade IV"	"grade: grade IV"	"grade: grade IV"	"grade: grade IV"
!Sample_treatment_protocol_ch1	"CBD dissolved in ethanol was used at 2uM. Vehicle ethanol alone was used to treat the control cultures. Compounds were left on cells until RNA was harvested, 48h later."	"CBD dissolved in ethanol was used at 2uM. Vehicle ethanol alone was used to treat the control cultures. Compounds were left on cells until RNA was harvested, 48h later."	"CBD dissolved in ethanol was used at 2uM. Vehicle ethanol alone was used to treat the control cultures. Compounds were left on cells until RNA was harvested, 48h later."	"CBD dissolved in ethanol was used at 2uM. Vehicle ethanol alone was used to treat the control cultures. Compounds were left on cells until RNA was harvested, 48h later."	"CBD dissolved in ethanol was used at 2uM. Vehicle ethanol alone was used to treat the control cultures. Compounds were left on cells until RNA was harvested, 48h later."	"CBD dissolved in ethanol was used at 2uM. Vehicle ethanol alone was used to treat the control cultures. Compounds were left on cells until RNA was harvested, 48h later."
!Sample_growth_protocol_ch1	"Glioma stem cells were grown as neurospheres in Neural Basal Media supplemented with N2, EGF and FGF (2ug/ml). Prior to CBD treatment, growth factors were withdrawn for 12h"	"Glioma stem cells were grown as neurospheres in Neural Basal Media supplemented with N2, EGF and FGF (2ug/ml). Prior to CBD treatment, growth factors were withdrawn for 12h"	"Glioma stem cells were grown as neurospheres in Neural Basal Media supplemented with N2, EGF and FGF (2ug/ml). Prior to CBD treatment, growth factors were withdrawn for 12h"	"Glioma stem cells were grown as neurospheres in Neural Basal Media supplemented with N2, EGF and FGF (2ug/ml). Prior to CBD treatment, growth factors were withdrawn for 12h"	"Glioma stem cells were grown as neurospheres in Neural Basal Media supplemented with N2, EGF and FGF (2ug/ml). Prior to CBD treatment, growth factors were withdrawn for 12h"	"Glioma stem cells were grown as neurospheres in Neural Basal Media supplemented with N2, EGF and FGF (2ug/ml). Prior to CBD treatment, growth factors were withdrawn for 12h"
!Sample_molecule_ch1	"total RNA"	"total RNA"	"total RNA"	"total RNA"	"total RNA"	"total RNA"
!Sample_extract_protocol_ch1	"RNA was extracted using Qiagen RNAeasy kit according to the manufacturer instructions"	"RNA was extracted using Qiagen RNAeasy kit according to the manufacturer instructions"	"RNA was extracted using Qiagen RNAeasy kit according to the manufacturer instructions"	"RNA was extracted using Qiagen RNAeasy kit according to the manufacturer instructions"	"RNA was extracted using Qiagen RNAeasy kit according to the manufacturer instructions"	"RNA was extracted using Qiagen RNAeasy kit according to the manufacturer instructions"
!Sample_label_ch1	"Biotin"	"Biotin"	"Biotin"	"Biotin"	"Biotin"	"Biotin"
!Sample_label_protocol_ch1	"The Ambion WT Expression Kit with accompanying protocol was used to label the samples"	"The Ambion WT Expression Kit with accompanying protocol was used to label the samples"	"The Ambion WT Expression Kit with accompanying protocol was used to label the samples"	"The Ambion WT Expression Kit with accompanying protocol was used to label the samples"	"The Ambion WT Expression Kit with accompanying protocol was used to label the samples"	"The Ambion WT Expression Kit with accompanying protocol was used to label the samples"
!Sample_taxid_ch1	"9606"	"9606"	"9606"	"9606"	"9606"	"9606"
!Sample_hyb_protocol	"The Affymetrix Genechip WT Terminal Labeling and Hybridization protocol was used"	"The Affymetrix Genechip WT Terminal Labeling and Hybridization protocol was used"	"The Affymetrix Genechip WT Terminal Labeling and Hybridization protocol was used"	"The Affymetrix Genechip WT Terminal Labeling and Hybridization protocol was used"	"The Affymetrix Genechip WT Terminal Labeling and Hybridization protocol was used"	"The Affymetrix Genechip WT Terminal Labeling and Hybridization protocol was used"
!Sample_scan_protocol	"Chips were scanned using the Affymetrix 7G Plus scanner and Command Console Software"	"Chips were scanned using the Affymetrix 7G Plus scanner and Command Console Software"	"Chips were scanned using the Affymetrix 7G Plus scanner and Command Console Software"	"Chips were scanned using the Affymetrix 7G Plus scanner and Command Console Software"	"Chips were scanned using the Affymetrix 7G Plus scanner and Command Console Software"	"Chips were scanned using the Affymetrix 7G Plus scanner and Command Console Software"
!Sample_data_processing	"Data was processed by importing CEL files into Partek Software and RMA normalization was performed"	"Data was processed by importing CEL files into Partek Software and RMA normalization was performed"	"Data was processed by importing CEL files into Partek Software and RMA normalization was performed"	"Data was processed by importing CEL files into Partek Software and RMA normalization was performed"	"Data was processed by importing CEL files into Partek Software and RMA normalization was performed"	"Data was processed by importing CEL files into Partek Software and RMA normalization was performed"
!Sample_platform_id	"GPL6244"	"GPL6244"	"GPL6244"	"GPL6244"	"GPL6244"	"GPL6244"
!Sample_contact_name	"Saleena,,Ghanny"	"Saleena,,Ghanny"	"Saleena,,Ghanny"	"Saleena,,Ghanny"	"Saleena,,Ghanny"	"Saleena,,Ghanny"
!Sample_contact_email	"ghannysa@njms.rutgers.edu"	"ghannysa@njms.rutgers.edu"	"ghannysa@njms.rutgers.edu"	"ghannysa@njms.rutgers.edu"	"ghannysa@njms.rutgers.edu"	"ghannysa@njms.rutgers.edu"
!Sample_contact_institute	"Rutgers University"	"Rutgers University"	"Rutgers University"	"Rutgers University"	"Rutgers University"	"Rutgers University"
!Sample_contact_address	"185 South Orange Ave"	"185 South Orange Ave"	"185 South Orange Ave"	"185 South Orange Ave"	"185 South Orange Ave"	"185 South Orange Ave"
!Sample_contact_city	"Newark"	"Newark"	"Newark"	"Newark"	"Newark"	"Newark"
!Sample_contact_zip/postal_code	"07103"	"07103"	"07103"	"07103"	"07103"	"07103"
!Sample_contact_country	"USA"	"USA"	"USA"	"USA"	"USA"	"USA"
!Sample_supplementary_file	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1399nnn/GSM1399027/suppl/GSM1399027_LIliana_06-29-12-90609_Veh.CEL.gz"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1399nnn/GSM1399028/suppl/GSM1399028_LIliana_06-29-12-100609_CBD.CEL.gz"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1399nnn/GSM1399029/suppl/GSM1399029_LIliana_06-29-12-11CC4121_Veh.CEL.gz"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1399nnn/GSM1399030/suppl/GSM1399030_LIliana_06-29-12-12CC4121_CBD.CEL.gz"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1399nnn/GSM1399031/suppl/GSM1399031_Liliana_10-20-2011-84121T3_VEH.CEL.gz"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1399nnn/GSM1399032/suppl/GSM1399032_Liliana_10-20-2011-94121T3_CBD.CEL.gz"
!Sample_data_row_count	"33297"	"33297"	"33297"	"33297"	"33297"	"33297"
!series_matrix_table_begin
"ID_REF"	"GSM1399027"	"GSM1399028"	"GSM1399029"	"GSM1399030"	"GSM1399031"	"GSM1399032"
7892501	5.82099	6.08733	3.82748	4.0541	4.18428	6.28239
7892502	6.76584	5.92397	4.55466	6.4304	4.85803	4.91319
7892503	4.04229	4.22921	3.6722	3.17064	4.95698	4.40489
7892504	8.85126	8.77314	8.54313	8.90671	9.45025	8.90809
7892505	5.47642	5.18744	4.48268	5.08255	4.92287	4.97108
7892506	6.86208	6.44618	4.40572	5.97774	5.97119	5.68392
7892507	6.92983	7.34725	7.07372	6.60389	6.09264	6.27305
7892508	6.70928	6.45526	6.13135	8.38516	6.62134	5.52499
7892509	12.5203	12.5671	12.1136	12.0903	12.0335	12.1785
7892510	5.75232	5.33626	3.49232	5.87361	4.27825	4.6612
7892511	4.6281	4.67694	4.54741	4.40752	4.68405	4.15945
7892512	7.71493	7.98732	8.01405	8.30266	7.41657	7.36782
7892513	4.80612	5.0314	4.18503	4.21319	4.1517	4.49785
7892514	11.8543	11.5953	11.0339	11.3651	11.6109	12.1346
7892515	9.59651	9.28673	9.44805	9.62387	9.54877	9.3887
7892516	3.34072	3.8129	3.42698	3.30135	3.16729	3.22757
7892517	6.60159	5.73676	5.04929	5.90473	6.50394	5.75065
7892518	2.93923	3.60564	3.54576	2.82737	4.3516	3.34469
7892519	6.37857	6.32105	6.38442	6.71062	5.83174	5.21701
7892520	9.70754	9.54907	9.61452	9.84177	9.43632	9.06373
7892521	9.11913	8.74389	8.87959	9.47818	8.4468	8.29116
7892522	7.678	8.01491	7.81438	7.75022	7.61072	7.20971
7892524	6.5778	6.51319	6.16548	6.65111	6.189	5.68334
7892525	7.95371	7.7596	7.54531	8.02415	6.80734	6.87456
7892526	6.59321	6.33592	6.20132	5.71235	6.2611	6.01029
7892527	9.57066	9.51893	9.15786	10.0852	9.03238	8.73372
7892528	2.50396	2.19405	2.04682	2.06664	2.38046	2.66166
7892529	6.83014	6.89876	6.85774	6.99818	6.22775	6.27595
7892530	9.18328	8.88003	7.68386	8.48797	8.56882	8.56925
7892531	6.72846	6.49131	5.97122	6.93694	6.18491	5.36377
7892532	5.43437	5.46528	4.07088	5.2194	5.22333	4.44547
7892533	7.87503	7.92931	8.17788	8.24795	8.03117	8.06739
7892534	6.54397	6.56254	6.00863	7.03658	5.88573	5.96096
7892535	7.6648	6.94163	7.73081	7.54503	7.31069	6.4278
7892536	12.2176	12.2958	11.8503	12.074	11.4125	11.9608
7892537	3.86913	4.12694	4.62249	3.78328	4.28049	4.13732
7892538	6.09803	5.43888	4.56792	5.86134	5.75487	5.48509
7892539	6.2148	6.19223	4.38011	5.97056	5.90727	5.26559
7892540	7.36557	7.02967	6.09737	6.97049	6.59687	7.15991
7892541	11.5957	11.4237	9.7031	10.6483	10.6221	11.236
7892542	10.914	11.0517	10.7076	10.949	10.6772	10.7783
7892543	7.40136	7.11706	7.16298	7.12006	7.38329	6.86856
7892544	6.80393	6.63013	6.59513	6.62803	6.33072	5.77065
7892545	6.82338	6.32361	6.9551	7.31791	6.45991	6.34283
7892547	5.77811	6.41228	5.62809	5.94144	5.83365	5.4689
7892548	8.62357	8.56462	8.63212	9.21608	8.22141	8.08697
7892549	8.13042	8.197	7.30354	7.20231	6.79391	7.0716
7892550	7.09259	7.05081	6.99575	7.58511	6.68387	5.99215
7892551	10.9896	10.9695	10.9936	11.3515	11.3325	11.0939
7892552	5.18775	4.80109	4.31852	4.4177	4.68016	5.2008
7892553	4.65584	3.13581	2.96127	4.71398	2.74865	2.97543
7892554	3.47179	4.32667	4.46578	3.95274	4.86618	4.00792
7892555	9.07092	8.43622	8.03902	8.21065	9.21432	8.89256
7892556	13.2943	13.2699	13.1144	12.8136	13.0957	12.9537
7892557	4.26748	2.65805	2.9284	3.82481	2.31269	2.92829
7892558	5.05298	4.37308	4.21744	4.86586	4.81319	5.32521
7892559	8.47955	8.6813	8.98758	8.47724	8.45216	8.69694
7892560	5.9739	5.96725	6.5193	6.81296	5.70031	6.03899
7892561	11.7536	11.8221	11.5911	11.8266	12.0073	12.2428
7892562	8.87201	9.10782	9.14262	9.52542	8.89197	8.98868
7892563	7.74373	8.07754	8.37646	8.52542	7.77397	7.92369
7892564	12.1632	12.1748	11.9679	12.2902	11.8154	12.0553
7892565	7.59162	7.42343	7.14283	7.08918	7.96666	7.97867
7892566	4.11394	5.15165	3.56088	4.13455	4.16894	3.37607
7892567	6.38191	6.44733	6.00472	6.43504	5.76229	5.1511
7892568	12.2976	12.2117	11.8514	11.5666	11.9333	11.7718
7892569	11.2038	11.0587	10.462	11.0073	10.7296	10.8274
7892570	7.76588	6.59976	6.21984	7.11605	6.51501	5.74332
7892571	2.50188	2.21362	2.16937	2.31861	2.06045	2.93464
7892572	8.24757	8.97133	8.97229	8.46117	8.21961	8.18533
7892573	6.74829	6.46579	6.91534	7.3066	6.40696	6.53617
7892574	12.8418	12.8582	12.1486	11.9831	10.6628	10.9292
7892575	8.37987	8.20471	7.02286	7.8969	6.39595	5.95933
7892576	8.17829	7.86194	7.68737	7.7292	8.04992	8.6906
7892577	3.04702	3.96822	2.62791	3.23116	2.75956	3.28024
7892578	7.2398	7.36712	5.4935	5.86479	7.4345	7.65474
7892579	11.3822	11.438	10.661	10.5744	10.6187	11.1732
7892580	4.99783	4.68502	5.22198	3.67466	3.53451	3.58723
7892581	3.64677	4.64518	3.5122	4.56344	4.07015	4.03744
7892582	3.92349	2.56234	3.53576	3.10166	2.84091	3.80785
7892583	7.06102	6.55319	6.94427	6.44889	6.94058	6.70127
7892584	6.00473	6.22565	6.64471	7.00525	5.80295	5.73855
7892585	4.96122	4.22639	3.77859	4.55985	3.68326	4.17293
7892586	3.89895	3.87689	3.42607	4.44548	3.82497	3.97187
7892587	4.8604	4.65141	5.04881	6.05439	5.03516	3.93682
7892588	2.33441	2.62459	2.01016	2.72173	2.05927	3.13235
7892589	6.04678	6.25324	5.60547	6.34386	7.3854	6.84037
7892590	4.56619	2.2414	3.51438	3.65789	3.17502	3.19748
7892591	3.12927	2.71358	2.74587	2.20925	2.0474	3.05816
7892592	6.79264	6.03818	6.23754	6.37013	6.248	5.86738
7892593	5.0245	5.79278	5.59403	6.00851	5.37517	4.64702
7892594	3.97126	4.0701	3.3508	3.93538	3.37829	4.08044
7892595	7.15686	6.35951	5.13576	6.44506	6.22114	4.90634
7892596	3.77345	4.40637	4.32421	4.89653	4.19515	4.43151
7892597	5.88994	5.99528	6.97039	5.77232	5.73234	6.21265
7892598	11.477	11.8626	12.1181	12.3618	11.3909	11.9012
7892599	12.5288	12.5347	12.3795	12.1376	12.3242	12.2339
7892600	3.51379	3.13312	4.12081	2.84017	3.05186	3.5823
7892601	7.12773	7.21465	7.27332	7.11958	6.992	6.82482
7892602	3.90284	3.26221	3.50356	2.88448	3.33549	3.573
7892603	5.49762	4.39995	4.7505	4.70584	4.27289	3.84548
7892604	4.60029	4.52015	5.16164	5.09482	4.18038	3.88556
7892605	11.3394	11.148	10.48	9.8464	10.6022	10.7005
7892606	12.1626	12.0843	12.2825	12.6144	12.3332	11.9755
7892608	8.85777	9.07606	8.62132	9.17938	8.7125	8.39057
7892609	4.80069	5.70759	5.52645	3.84642	4.93785	5.36094
7892610	8.09656	8.11315	6.78397	8.06013	7.23757	8.68943
7892611	2.79145	2.70934	2.6341	2.65657	2.18747	2.25381
7892612	5.67694	4.80286	3.2445	3.7114	3.53301	3.32484
7892613	10.3605	10.1904	10.2839	10.6871	10.0561	9.86185
7892614	5.16689	5.11984	4.02225	4.80926	4.20022	4.5584
7892615	4.52762	4.32784	4.58873	5.03398	4.60857	4.96493
7892616	3.03713	3.28349	3.08848	3.5318	3.53733	3.06956
7892617	12.3452	12.4542	12.6008	12.7481	12.7928	12.7929
7892618	7.63949	7.76545	6.77381	6.68984	7.00354	7.26004
7892619	4.28372	3.43864	4.52072	4.99256	4.35345	3.77942
7892620	12.6253	12.5691	12.7636	12.6424	13.1979	13.1918
7892621	13.4617	13.4004	13.1035	13.1256	12.7936	12.7757
7892622	13.0194	12.6259	12.1858	11.9332	11.9496	12.4685
7892623	11.6193	11.5485	11.3785	11.4854	11.6483	11.618
7892624	5.6214	5.42051	5.50715	6.07987	5.55379	5.70529
7892625	7.47327	7.41021	7.47652	7.42713	6.72939	6.89357
7892626	5.32269	5.37908	5.88848	5.42656	4.35014	4.33023
7892627	8.83783	9.22488	9.12952	8.82512	8.80075	9.10687
7892628	12.2481	12.3768	11.2943	11.7131	10.519	10.9593
7892629	4.67152	5.37044	5.28287	4.90523	5.12611	5.39132
7892630	12.0944	11.8997	10.7262	10.8284	9.19301	9.9051
7892631	2.16236	2.15183	2.59169	1.89419	2.12176	1.8493
7892632	3.99232	3.57432	3.12444	3.39856	3.70636	3.80465
7892633	8.73002	8.5328	8.0239	9.55448	8.45962	7.58764
7892634	8.97284	8.94848	9.00993	9.3768	8.86839	8.14419
7892635	9.4979	9.42136	9.78881	9.7796	9.21168	9.16344
7892636	8.64873	8.52072	8.97498	9.17758	8.95766	8.62113
7892637	7.29599	7.03092	7.24595	7.9558	6.98393	6.67332
7892638	2.27783	2.95874	2.64101	2.58107	2.57706	2.16931
7892639	12.4425	12.1314	11.807	12.1056	11.1896	11.1025
7892640	12.9963	12.9232	12.9363	12.7827	12.0785	12.5762
7892641	5.57847	6.04901	5.0435	5.47017	5.5127	4.6416
7892642	10.0988	10.1661	10.6452	10.9606	10.438	9.82041
7892643	11.914	11.976	10.9842	10.9066	10.9192	11.5506
7892644	10.2376	10.1528	9.20985	8.68271	9.39621	8.94932
